2021-12-02 16:10:36 status unpacked linux-base-sgx:all 4.5ubuntu1.7
2021-12-02 16:10:36 install linux-modules-5.4.0-1064-azure:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:36 status half-installed linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 status unpacked linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 status unpacked linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 install linux-image-5.4.0-1064-azure:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 status half-installed linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 status unpacked linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 status unpacked linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 install linux-modules-extra-5.4.0-1064-azure:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:38 status half-installed linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:39 status unpacked linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:39 status unpacked linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:39 install linux-image-azure:amd64 <none> 5.4.0.1064.44
2021-12-02 16:10:39 status half-installed linux-image-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:39 status unpacked linux-image-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:39 status unpacked linux-image-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:39 install linux-azure-5.4-headers-5.4.0-1064:all <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:39 status half-installed linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1
2021-12-02 16:10:43 status unpacked linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1
2021-12-02 16:10:43 status unpacked linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1
2021-12-02 16:10:43 install linux-headers-5.4.0-1064-azure:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:43 status half-installed linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status unpacked linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status unpacked linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 install linux-headers-azure:amd64 <none> 5.4.0.1064.44
2021-12-02 16:10:44 status half-installed linux-headers-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:44 status unpacked linux-headers-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:44 status unpacked linux-headers-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:44 install linux-tools-common:all <none> 4.15.0-163.171
2021-12-02 16:10:44 status half-installed linux-tools-common:all 4.15.0-163.171
2021-12-02 16:10:44 status unpacked linux-tools-common:all 4.15.0-163.171
2021-12-02 16:10:44 status unpacked linux-tools-common:all 4.15.0-163.171
2021-12-02 16:10:44 install linux-azure-5.4-tools-5.4.0-1064:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status half-installed linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status unpacked linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status unpacked linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 install linux-tools-5.4.0-1064-azure:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status half-installed linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status unpacked linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:44 status unpacked linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 install linux-tools-azure:amd64 <none> 5.4.0.1064.44
2021-12-02 16:10:45 status half-installed linux-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 status unpacked linux-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 status unpacked linux-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 install linux-cloud-tools-common:all <none> 4.15.0-163.171
2021-12-02 16:10:45 status half-installed linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:45 status triggers-pending ureadahead:amd64 0.100.0-21
2021-12-02 16:10:45 status unpacked linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:45 status unpacked linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:45 install linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 status half-installed linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 status unpacked linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 status unpacked linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 install linux-cloud-tools-5.4.0-1064-azure:amd64 <none> 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 status half-installed linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 status unpacked linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 status unpacked linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:45 install linux-cloud-tools-azure:amd64 <none> 5.4.0.1064.44
2021-12-02 16:10:45 status half-installed linux-cloud-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 status unpacked linux-cloud-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 status unpacked linux-cloud-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 install linux-azure:amd64 <none> 5.4.0.1064.44
2021-12-02 16:10:45 status half-installed linux-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 status unpacked linux-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 status unpacked linux-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:45 install python-crypto:amd64 <none> 2.6.1-8ubuntu2
2021-12-02 16:10:45 status half-installed python-crypto:amd64 2.6.1-8ubuntu2
2021-12-02 16:10:45 status unpacked python-crypto:amd64 2.6.1-8ubuntu2
2021-12-02 16:10:45 status unpacked python-crypto:amd64 2.6.1-8ubuntu2
2021-12-02 16:10:45 install python-ldb:amd64 <none> 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:45 status half-installed python-ldb:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:45 status unpacked python-ldb:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:45 status unpacked python-ldb:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:45 install python-tdb:amd64 <none> 1.3.15-2
2021-12-02 16:10:45 status half-installed python-tdb:amd64 1.3.15-2
2021-12-02 16:10:45 status unpacked python-tdb:amd64 1.3.15-2
2021-12-02 16:10:45 status unpacked python-tdb:amd64 1.3.15-2
2021-12-02 16:10:45 install python-talloc:amd64 <none> 2.1.10-2ubuntu1
2021-12-02 16:10:45 status half-installed python-talloc:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:45 status unpacked python-talloc:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:45 status unpacked python-talloc:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:45 install samba-libs:amd64 <none> 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:45 status half-installed samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status unpacked samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status unpacked samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 install python-samba:amd64 <none> 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status half-installed python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status unpacked python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status unpacked python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 install samba-common-bin:amd64 <none> 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status half-installed samba-common-bin:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status unpacked samba-common-bin:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status unpacked samba-common-bin:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 install walinuxagent:amd64 <none> 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:46 status half-installed walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:46 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:46 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:46 startup packages configure
2021-12-02 16:10:46 configure libtdb1:amd64 1.3.15-2 <none>
2021-12-02 16:10:46 status unpacked libtdb1:amd64 1.3.15-2
2021-12-02 16:10:46 status half-configured libtdb1:amd64 1.3.15-2
2021-12-02 16:10:46 status installed libtdb1:amd64 1.3.15-2
2021-12-02 16:10:46 configure libwbclient0:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24 <none>
2021-12-02 16:10:46 status unpacked libwbclient0:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status half-configured libwbclient0:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 status installed libwbclient0:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:46 configure linux-cloud-tools-common:all 4.15.0-163.171 <none>
2021-12-02 16:10:46 status unpacked linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:46 status unpacked linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:46 status unpacked linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:46 status unpacked linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:46 status half-configured linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:47 status installed linux-cloud-tools-common:all 4.15.0-163.171
2021-12-02 16:10:47 configure python-crypto:amd64 2.6.1-8ubuntu2 <none>
2021-12-02 16:10:47 status unpacked python-crypto:amd64 2.6.1-8ubuntu2
2021-12-02 16:10:47 status half-configured python-crypto:amd64 2.6.1-8ubuntu2
2021-12-02 16:10:47 status installed python-crypto:amd64 2.6.1-8ubuntu2
2021-12-02 16:10:47 configure libdw1:amd64 0.170-0.4ubuntu0.1 <none>
2021-12-02 16:10:47 status unpacked libdw1:amd64 0.170-0.4ubuntu0.1
2021-12-02 16:10:47 status half-configured libdw1:amd64 0.170-0.4ubuntu0.1
2021-12-02 16:10:47 status installed libdw1:amd64 0.170-0.4ubuntu0.1
2021-12-02 16:10:47 configure linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:47 status unpacked linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 status half-configured linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 status installed linux-azure-5.4-headers-5.4.0-1064:all 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 configure linux-base-sgx:all 4.5ubuntu1.7 <none>
2021-12-02 16:10:47 status unpacked linux-base-sgx:all 4.5ubuntu1.7
2021-12-02 16:10:47 status half-configured linux-base-sgx:all 4.5ubuntu1.7
2021-12-02 16:10:47 status installed linux-base-sgx:all 4.5ubuntu1.7
2021-12-02 16:10:47 configure libjansson4:amd64 2.11-1 <none>
2021-12-02 16:10:47 status unpacked libjansson4:amd64 2.11-1
2021-12-02 16:10:47 status half-configured libjansson4:amd64 2.11-1
2021-12-02 16:10:47 status installed libjansson4:amd64 2.11-1
2021-12-02 16:10:47 configure samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24 <none>
2021-12-02 16:10:47 status unpacked samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:47 status unpacked samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:47 status unpacked samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:47 status unpacked samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:47 status half-configured samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:47 status installed samba-common:all 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:47 configure wireless-regdb:all 2021.08.28-0ubuntu1~18.04.1 <none>
2021-12-02 16:10:47 status unpacked wireless-regdb:all 2021.08.28-0ubuntu1~18.04.1
2021-12-02 16:10:47 status half-configured wireless-regdb:all 2021.08.28-0ubuntu1~18.04.1
2021-12-02 16:10:47 status installed wireless-regdb:all 2021.08.28-0ubuntu1~18.04.1
2021-12-02 16:10:47 configure linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:47 status unpacked linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 status half-configured linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 status installed linux-headers-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 configure linux-headers-azure:amd64 5.4.0.1064.44 <none>
2021-12-02 16:10:47 status unpacked linux-headers-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:47 status half-configured linux-headers-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:47 status installed linux-headers-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:47 configure linux-tools-common:all 4.15.0-163.171 <none>
2021-12-02 16:10:47 status unpacked linux-tools-common:all 4.15.0-163.171
2021-12-02 16:10:47 status half-configured linux-tools-common:all 4.15.0-163.171
2021-12-02 16:10:47 status installed linux-tools-common:all 4.15.0-163.171
2021-12-02 16:10:47 configure libpython2.7:amd64 2.7.17-1~18.04ubuntu1.6 <none>
2021-12-02 16:10:47 status unpacked libpython2.7:amd64 2.7.17-1~18.04ubuntu1.6
2021-12-02 16:10:47 status half-configured libpython2.7:amd64 2.7.17-1~18.04ubuntu1.6
2021-12-02 16:10:47 status installed libpython2.7:amd64 2.7.17-1~18.04ubuntu1.6
2021-12-02 16:10:47 configure linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:47 status unpacked linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 status half-configured linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 status installed linux-azure-5.4-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:47 configure libtalloc2:amd64 2.1.10-2ubuntu1 <none>
2021-12-02 16:10:47 status unpacked libtalloc2:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:47 status half-configured libtalloc2:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:47 status installed libtalloc2:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:47 configure walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1 <none>
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status unpacked walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:47 status half-configured walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:48 status installed walinuxagent:amd64 2.2.45-0ubuntu1~18.04.1
2021-12-02 16:10:48 status triggers-pending initramfs-tools:all 0.130ubuntu3.13
2021-12-02 16:10:48 configure libnl-3-200:amd64 3.2.29-0ubuntu3 <none>
2021-12-02 16:10:48 status unpacked libnl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 status unpacked libnl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 status unpacked libnl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 status half-configured libnl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 status installed libnl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 configure libavahi-common-data:amd64 0.7-3.1ubuntu1.3 <none>
2021-12-02 16:10:48 status unpacked libavahi-common-data:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:48 status half-configured libavahi-common-data:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:48 status installed libavahi-common-data:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:48 configure python-talloc:amd64 2.1.10-2ubuntu1 <none>
2021-12-02 16:10:48 status unpacked python-talloc:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:48 status half-configured python-talloc:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:48 status installed python-talloc:amd64 2.1.10-2ubuntu1
2021-12-02 16:10:48 configure linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:48 status unpacked linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status half-configured linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status installed linux-azure-5.4-cloud-tools-5.4.0-1064:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 configure cifs-utils:amd64 2:6.8-1ubuntu1.1 <none>
2021-12-02 16:10:48 status unpacked cifs-utils:amd64 2:6.8-1ubuntu1.1
2021-12-02 16:10:48 status unpacked cifs-utils:amd64 2:6.8-1ubuntu1.1
2021-12-02 16:10:48 status unpacked cifs-utils:amd64 2:6.8-1ubuntu1.1
2021-12-02 16:10:48 status half-configured cifs-utils:amd64 2:6.8-1ubuntu1.1
2021-12-02 16:10:48 status installed cifs-utils:amd64 2:6.8-1ubuntu1.1
2021-12-02 16:10:48 configure python-tdb:amd64 1.3.15-2 <none>
2021-12-02 16:10:48 status unpacked python-tdb:amd64 1.3.15-2
2021-12-02 16:10:48 status half-configured python-tdb:amd64 1.3.15-2
2021-12-02 16:10:48 status installed python-tdb:amd64 1.3.15-2
2021-12-02 16:10:48 configure linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:48 status unpacked linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status half-configured linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status installed linux-modules-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 configure linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:48 status unpacked linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status half-configured linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status installed linux-cloud-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 configure libnl-genl-3-200:amd64 3.2.29-0ubuntu3 <none>
2021-12-02 16:10:48 status unpacked libnl-genl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 status half-configured libnl-genl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 status installed libnl-genl-3-200:amd64 3.2.29-0ubuntu3
2021-12-02 16:10:48 configure linux-cloud-tools-azure:amd64 5.4.0.1064.44 <none>
2021-12-02 16:10:48 status unpacked linux-cloud-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:48 status half-configured linux-cloud-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:48 status installed linux-cloud-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:48 configure libtevent0:amd64 0.9.34-1 <none>
2021-12-02 16:10:48 status unpacked libtevent0:amd64 0.9.34-1
2021-12-02 16:10:48 status half-configured libtevent0:amd64 0.9.34-1
2021-12-02 16:10:48 status installed libtevent0:amd64 0.9.34-1
2021-12-02 16:10:48 configure linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:48 status unpacked linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status half-configured linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status installed linux-tools-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 configure libavahi-common3:amd64 0.7-3.1ubuntu1.3 <none>
2021-12-02 16:10:48 status unpacked libavahi-common3:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:48 status half-configured libavahi-common3:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:48 status installed libavahi-common3:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:48 configure iw:amd64 4.14-0.1 <none>
2021-12-02 16:10:48 status unpacked iw:amd64 4.14-0.1
2021-12-02 16:10:48 status half-configured iw:amd64 4.14-0.1
2021-12-02 16:10:48 status installed iw:amd64 4.14-0.1
2021-12-02 16:10:48 configure linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:48 status unpacked linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:48 status half-configured linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:49 status installed linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:49 status triggers-pending linux-image-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:49 configure crda:amd64 3.18-1build1 <none>
2021-12-02 16:10:49 status unpacked crda:amd64 3.18-1build1
2021-12-02 16:10:49 status unpacked crda:amd64 3.18-1build1
2021-12-02 16:10:49 status half-configured crda:amd64 3.18-1build1
2021-12-02 16:10:49 status installed crda:amd64 3.18-1build1
2021-12-02 16:10:49 configure libldb1:amd64 2:1.2.3-1ubuntu0.2 <none>
2021-12-02 16:10:49 status unpacked libldb1:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:49 status half-configured libldb1:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:49 status installed libldb1:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:49 configure linux-tools-azure:amd64 5.4.0.1064.44 <none>
2021-12-02 16:10:49 status unpacked linux-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 status half-configured linux-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 status installed linux-tools-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 configure linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1 <none>
2021-12-02 16:10:49 status unpacked linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:49 status half-configured linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:49 status installed linux-modules-extra-5.4.0-1064-azure:amd64 5.4.0-1064.67~18.04.1
2021-12-02 16:10:49 configure linux-image-azure:amd64 5.4.0.1064.44 <none>
2021-12-02 16:10:49 status unpacked linux-image-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 status half-configured linux-image-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 status installed linux-image-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 configure libavahi-client3:amd64 0.7-3.1ubuntu1.3 <none>
2021-12-02 16:10:49 status unpacked libavahi-client3:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:49 status half-configured libavahi-client3:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:49 status installed libavahi-client3:amd64 0.7-3.1ubuntu1.3
2021-12-02 16:10:49 configure libcups2:amd64 2.2.7-1ubuntu2.8 <none>
2021-12-02 16:10:49 status unpacked libcups2:amd64 2.2.7-1ubuntu2.8
2021-12-02 16:10:49 status half-configured libcups2:amd64 2.2.7-1ubuntu2.8
2021-12-02 16:10:49 status installed libcups2:amd64 2.2.7-1ubuntu2.8
2021-12-02 16:10:49 configure python-ldb:amd64 2:1.2.3-1ubuntu0.2 <none>
2021-12-02 16:10:49 status unpacked python-ldb:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:49 status half-configured python-ldb:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:49 status installed python-ldb:amd64 2:1.2.3-1ubuntu0.2
2021-12-02 16:10:49 configure samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24 <none>
2021-12-02 16:10:49 status unpacked samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:49 status half-configured samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:49 status installed samba-libs:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:49 configure python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24 <none>
2021-12-02 16:10:49 status unpacked python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:49 status half-configured python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:49 status installed python-samba:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
2021-12-02 16:10:49 configure linux-azure:amd64 5.4.0.1064.44 <none>
2021-12-02 16:10:49 status unpacked linux-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 status half-configured linux-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 status installed linux-azure:amd64 5.4.0.1064.44
2021-12-02 16:10:49 configure samba-common-bin:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24 <none>
2021-12-02 16:10:49 status unpacked samba-common-bin:amd64 2:4.7.6+dfsg~ubuntu-0ubuntu2.24
